name,department,url,text_id
"Steven J. Laux, badge #4035",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626027728/jeff_kading_complaint_2.pdf?1626027728,130
"Aaron C. Morrison, badge #4859",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626027728/jeff_kading_complaint_2.pdf?1626027728,130
"Brian Thole, badge #7166",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626027728/jeff_kading_complaint_2.pdf?1626027728,130
"Tyrone Barze, badge #330",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613854071/MCTC_Email_Exchange_re_Barze.pdf?1613854071,131
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005030/13-30551_Bartholomew_and_Robinson_Pt_8.pdf?1638005030,132
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005030/13-30551_Bartholomew_and_Robinson_Pt_8.pdf?1638005030,132
"Tyrone Barze, badge #330",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613854074/MCTC_Letter_re_Barze.pdf?1613854074,133
"Tyrone Barze, badge #330",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637604/RCA-2021-01087_-_Legal_settlement_Workers'_Compensation_claim_of_Tyrone_Barze.pdf?1638637604,134
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005006/13-30551_Bartholomew_and_Robinson_Pt_4.pdf?1638005006,135
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005006/13-30551_Bartholomew_and_Robinson_Pt_4.pdf?1638005006,135
"Tyrone Barze, badge #330",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638033686/13-32434_Barze_Part_1.pdf?1638033686,136
"Tyrone Barze, badge #330",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638033680/13-32434_Barze_Part_2.pdf?1638033680,137
"Kenneth Baker, badge #3144",Mankato Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618017845/Kenneth_Baker.pdf?1618017845,138
"William Reinbold, badge #3118",Mankato Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618017845/Kenneth_Baker.pdf?1618017845,138
"James F Archer, badge #177",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1596606486/04-2155_Archer.pdf?1596606486,139
"T.J. Bean, badge #66",Hennepin County Sheriff's Department,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1671254236/20220503_Bean.pdf?1671254236,140
"Sherry R. Appledorn, badge #214",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638002735/13-30015_Appledorn_Pt_4.pdf?1638002735,141
"Aine M. Bebeau, badge #35000",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289551/Aine_Bebeau.pdf?1617289551,142
"Eugene P. Polyak, badge #548400",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289551/Aine_Bebeau.pdf?1617289551,142
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005033/13-30551_Bartholomew_and_Robinson_Pt_1.pdf?1638005033,143
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005033/13-30551_Bartholomew_and_Robinson_Pt_1.pdf?1638005033,143
"Jonathan Beecham, badge #374",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618007853/Jonathan_Beecham.pdf?1618007853,144
"Charles E. McCree, badge #4544",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618007853/Jonathan_Beecham.pdf?1618007853,144
"Flavio Becerra, badge #304",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617369658/AG_Ellison's_office__Washington_County_attorney_to_review_shooting_by_St._Paul_cop___MPR_News.pdf?1617369658,145
"Kathleen M. Brown, badge #81200",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617369658/AG_Ellison's_office__Washington_County_attorney_to_review_shooting_by_St._Paul_cop___MPR_News.pdf?1617369658,145
"Anthony W. Dean, badge #146501",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617369658/AG_Ellison's_office__Washington_County_attorney_to_review_shooting_by_St._Paul_cop___MPR_News.pdf?1617369658,145
"Daniel Barlow, badge #334",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1629760580/Barlow_-Daniel-%2819-04570%29-pages-13-18.pdf?1629760580,146
"Anthijuan Beeks, Sr., badge #375",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617327630/Anthinjuan_Beeks_Sr.pdf?1617327630,147
"Daniel Barlow, badge #334",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1629760670/Barlow_-Daniel-%2819-04570%29-pages-19-24.pdf?1629760670,148
"Samantha Belcourt, badge #386",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1462/attachments/original/1647659326/RCA-2022-00189_-_Legal_Settlement_Workers'_Compensation_claim_of_Samantha_Belcourt.pdf?1647659326,149
"Samantha Belcourt, badge #386",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626640467/Samantha_Belcourt_2_.pdf?1626640467,150
"Cornelius W. Benner, badge #43900",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617976069/Cornelius_Benner_.pdf?1617976069,151
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005013/13-30551_Bartholomew_and_Robinson_Pt_5.pdf?1638005013,152
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005013/13-30551_Bartholomew_and_Robinson_Pt_5.pdf?1638005013,152
"Christopher Bennett, badge #413",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637601/RCA-2021-01076_-_Legal_settlement_Workers'_Compensation_claim_of_Christopher_Bennett.pdf?1638637601,153
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005020/13-30551_Bartholomew_and_Robinson_Pt_6.pdf?1638005020,154
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638005020/13-30551_Bartholomew_and_Robinson_Pt_6.pdf?1638005020,154
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638004987/13-30551_Bartholomew_and_Robinson_Pt_2.pdf?1638004987,155
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638004987/13-30551_Bartholomew_and_Robinson_Pt_2.pdf?1638004987,155
"John E. Bennett, badge #406",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"Lyall B. Delaney, badge #1489",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"Arthur Knight, badge #3740",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"Scott A. Kossan, badge #3786",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"Mark Lanasa, badge #3948",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"James Novak, badge #5219",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"Darrin Waletzki, badge #7454",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615593079/1997_Friendly_Fire.pdf?1615593079,156
"John E. Bennett, badge #406",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618005760/John_Bennett_.pdf?1618005760,157
"Bruce S. Johnson, badge #3298",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618005760/John_Bennett_.pdf?1618005760,157
"Samantha Belcourt, badge #386",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670712355/Belcourt_The_Minneapolis_police_officer_who_maced_protesters_and_bystanders_is_unmasked_by_court_documents_-_Minnesota_Reformer.pdf?1670712355,158
"Andrew Benson, badge #460",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1462/attachments/original/1638637581/RCA-2021-01232_-_Legal_settlement_Workers'_Compensation_claim_of_Andrew_Benson.pdf?1638637581,159
"Brandon Bartholomew, badge #324",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638004996/13-30551_Bartholomew_and_Robinson_Pt_3.pdf?1638004996,160
"David M. Robinson, badge #6060",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638004996/13-30551_Bartholomew_and_Robinson_Pt_3.pdf?1638004996,160
"Matthew Berens, badge #None",Bloomington Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626789568/In_Minnesota__racial_discrimination_cases_often_hit_dead_end.pdf?1626789568,161
"Joshua Seifert, badge #None",Bloomington Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626789568/In_Minnesota__racial_discrimination_cases_often_hit_dead_end.pdf?1626789568,161
"Daniel Best, badge #3116",Mankato Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617981157/Daniel_Best_.pdf?1617981157,162
"Brian Bennett, badge #405",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617888234/Brian_Bennett.pdf?1617888234,163
"Michael Meath, badge #4686",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617888234/Brian_Bennett.pdf?1617888234,163
"Aaron L. Biard, badge #542",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289573/Aaron_Biard_.pdf?1617289573,164
"Mark Bohnsack, badge #656",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289573/Aaron_Biard_.pdf?1617289573,164
"Brandy Steberg, badge #6767",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289573/Aaron_Biard_.pdf?1617289573,164
"Katie Blackwell, badge #664",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Bevan Blauert, badge #585",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Timothy Hanks, badge #2660",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Christopher House, badge #3165",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Mark A. Johnson, badge #3459",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Jason King, badge #3704",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Robert J. Kroll, badge #3874",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Christie L. Nelson, badge #4959",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Jonathan Petron, badge #5671",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Roger D. Smith, badge #6689",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Katherine Smulski, badge #468",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Donald Smulski, Jr., badge #6696",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Geoffrey Toscano, badge #7257",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Gary Westlund, badge #7674",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"William Willner, badge #7783",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615663524/Cook_v._House_et_al_USCOURTS-mnd-0_06-cv-00579-0.pdf?1615663524,165
"Carl Blad, badge #580",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"Timothy E. Devick, badge #1526",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"Griffin Hillbo, badge #2999",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"Jeff Kading, badge #3598",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"Mark Kaspszak, badge #3642",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"Ricardo Muro, badge #4899",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"Bill Peterson, badge #5561",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"John Sheneman, badge #6484",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626029562/jeff_kading_judgement_3.pdf?1626029562,166
"William Bjork, badge #573",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617589087/Lawsuit_against_city_for_police_abuse_headed_for_payout_%E2%80%93_The_Journal.pdf?1617589087,167
"Lance Christianson, badge #1104",Minneapolis Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617589087/Lawsuit_against_city_for_police_abuse_headed_for_payout_%E2%80%93_The_Journal.pdf?1617589087,167
"Lance F. Christianson, badge #114630",St. Paul Police Department,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617589087/Lawsuit_against_city_for_police_abuse_headed_for_payout_%E2%80%93_The_Journal.pdf?1617589087,167
"Ashley Bergersen, badge #3302",Minneapolis Police Department,https://assets.nationbuilder.com/cuapb/pages/1509/attachments/original/1753848032/19-03501_Ashley_Bergersen.pdf?1753848032,168
